17:18:35.821 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:18:35.821 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:18:35.822 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:18:35.832 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:18:35.832 [http-nio-9001-exec-3] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:18:42.331 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 请求url : /quartz/page/index
17:18:42.331 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 服务器ip : 192.168.40.1
17:18:42.331 [http-nio-9001-exec-3] INFO  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - 基础路径 : /D:/IdeaProject/quartz/main/target/classes/
17:18:42.596 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 开始 ********************************
17:18:42.596 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 开始...
17:18:42.596 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化用户信息 结束。
17:18:42.597 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 开始...
17:18:42.597 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化首页信息 结束。
17:18:42.597 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 开始...
17:18:42.604 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - 初始化子系统信息 结束。
17:18:42.604 [http-nio-9001-exec-4] INFO  com.csx.common.service.HomeService  - ******************************** 开始初始化首页信息 结束 ********************************
17:18:50.034 [http-nio-9001-exec-8] WARN  com.csx.main.plugin.owner.interceptor.AuthorizationInterceptor  - token不能为空，返回登录页！
17:18:58.257 [http-nio-9001-exec-7] WARN  com.csx.common.config.AppCofig  - 配置项[SYS_LOGIN_PWDOVER]不存在，取自定义默认值：365
